ESG,Subcategory,Ambition.level,Years,Opportunity,Shortlist (Env.),Shortlist (Soc.),Shortlist (Gov.),Time period,% of total,Priority initiatives,Include? (Y/N), Total estimated cost , Cost based on ambition ,Annual cost,Annual.fixed.cost,Annual.variable.cost,Type of expense,Sources,Comments,ROI group,ROI,Total.value.growing,Total.value.uniform,Type of value dist.,Flag to review,Already pursued by Healius
Social,Pay and conditions,Industry leader,<10 years,Regularly review WH&S practices,0,0,0,10,100%,,Y,"65,288","65,288","65,288", -   ,"65,288",Annual,,,Medium (+),3%,"672,466", -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,Regularly review WH&S practices,0,0,0,3,100%,,Y,"65,288","65,288","65,288", -   ,"65,288",Annual,,,Medium (+),3%,"672,466", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,Regularly review WH&S practices,0,1,0,5,100%,,Y,"65,288","65,288","65,288", -   ,"65,288",Annual,,,Medium (+),3%,"672,466", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,Regularly review WH&S practices,0,0,0,10,100%,,Y,"65,288","65,288","65,288", -   ,"65,288",Annual,,,Medium (+),3%,"672,466", -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,Increase financial employee recognition,0,0,0,3,100%,,Y,"300,000","300,000","300,000", -   ,"300,000",Annual,,,Medium (+),0%,"3,000,000", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,Increase financial employee recognition,0,1,0,5,100%,,Y,"300,000","300,000","300,000", -   ,"300,000",Annual,,,Medium (+),0%,"3,000,000", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,Increase financial employee recognition,0,0,0,10,100%,,Y,"300,000","300,000","300,000", -   ,"300,000",Annual,,,Medium (+),0%,"3,000,000", -   ,Growing,,
Social,Pay and conditions,Quick wins,1-3 years,Introduce employee pulse checks,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Quick wins,<5 years,Introduce employee pulse checks,0,0,0,5,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Quick wins,<10 years,Introduce employee pulse checks,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Aspirational,1-3 years,Introduce employee pulse checks,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Aspirational,<5 years,Introduce employee pulse checks,0,0,0,5,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Aspirational,<10 years,Introduce employee pulse checks,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Fast follower,1-3 years,Introduce employee pulse checks,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Fast follower,<5 years,Introduce employee pulse checks,0,0,0,5,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Fast follower,<10 years,Introduce employee pulse checks,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Industry leader,1-3 years,Introduce employee pulse checks,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Industry leader,<5 years,Introduce employee pulse checks,0,0,0,5,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Industry leader,<10 years,Introduce employee pulse checks,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,Introduce employee pulse checks,0,0,0,3,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,Introduce employee pulse checks,0,1,0,5,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,Introduce employee pulse checks,0,0,0,10,100%,,Y, -   , -   , -   , -   , -   ,Annual,,TBC - currently assumes no cost,Low (+),0%, -   , -   ,Growing,,
Social,Pay and conditions,Aspirational,1-3 years,Support employee mental health and wellbeing,0,0,0,3,50%,,Y,"50,000","25,000","25,000", -   ,"25,000",Annual,,,Medium (+),3%,"257,500", -   ,Growing,,
Social,Pay and conditions,Aspirational,<5 years,Support employee mental health and wellbeing,0,0,0,5,50%,,Y,"50,000","25,000","25,000", -   ,"25,000",Annual,,,Medium (+),3%,"257,500", -   ,Growing,,
Social,Pay and conditions,Aspirational,<10 years,Support employee mental health and wellbeing,0,0,0,10,50%,,Y,"50,000","25,000","25,000", -   ,"25,000",Annual,,,Medium (+),3%,"257,500", -   ,Growing,,
Social,Pay and conditions,Fast follower,1-3 years,Support employee mental health and wellbeing,0,0,0,3,75%,,Y,"50,000","37,500","37,500", -   ,"37,500",Annual,,,Medium (+),3%,"386,250", -   ,Growing,,
Social,Pay and conditions,Fast follower,<5 years,Support employee mental health and wellbeing,0,0,0,5,75%,,Y,"50,000","37,500","37,500", -   ,"37,500",Annual,,,Medium (+),3%,"386,250", -   ,Growing,,
Social,Pay and conditions,Fast follower,<10 years,Support employee mental health and wellbeing,0,0,0,10,75%,,Y,"50,000","37,500","37,500", -   ,"37,500",Annual,,,Medium (+),3%,"386,250", -   ,Growing,,
Social,Pay and conditions,Industry leader,1-3 years,Support employee mental health and wellbeing,0,0,0,3,85%,,Y,"50,000","42,500","42,500", -   ,"42,500",Annual,,,Medium (+),3%,"437,750", -   ,Growing,,
Social,Pay and conditions,Industry leader,<5 years,Support employee mental health and wellbeing,0,0,0,5,85%,,Y,"50,000","42,500","42,500", -   ,"42,500",Annual,,,Medium (+),3%,"437,750", -   ,Growing,,
Social,Pay and conditions,Industry leader,<10 years,Support employee mental health and wellbeing,0,0,0,10,85%,,Y,"50,000","42,500","42,500", -   ,"42,500",Annual,,,Medium (+),3%,"437,750", -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,Support employee mental health and wellbeing,0,0,0,3,100%,,Y,"50,000","50,000","50,000", -   ,"50,000",Annual,,,Medium (+),3%,"515,000", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,Support employee mental health and wellbeing,0,1,0,5,100%,,Y,"50,000","50,000","50,000", -   ,"50,000",Annual,,,Medium (+),3%,"515,000", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,Support employee mental health and wellbeing,0,0,0,10,100%,,Y,"50,000","50,000","50,000", -   ,"50,000",Annual,,,Medium (+),3%,"515,000", -   ,Growing,,
Social,Pay and conditions,Fast follower,1-3 years,Enhance overtime policies,0,0,0,3,50%,,Y,"2,040,250","1,020,125","1,020,125", -   ,"1,020,125",Annual,,,Medium (+),3%,"10,507,288", -   ,Growing,,
Social,Pay and conditions,Fast follower,<5 years,Enhance overtime policies,0,0,0,5,50%,,Y,"2,040,250","1,020,125","1,020,125", -   ,"1,020,125",Annual,,,Medium (+),3%,"10,507,288", -   ,Growing,,
Social,Pay and conditions,Fast follower,<10 years,Enhance overtime policies,0,0,0,10,50%,,Y,"2,040,250","1,020,125","1,020,125", -   ,"1,020,125",Annual,,,Medium (+),3%,"10,507,288", -   ,Growing,,
Social,Pay and conditions,Industry leader,1-3 years,Enhance overtime policies,0,0,0,3,75%,,Y,"2,040,250","1,530,188","1,530,188", -   ,"1,530,188",Annual,,,Medium (+),3%,"15,760,931", -   ,Growing,,
Social,Pay and conditions,Industry leader,<5 years,Enhance overtime policies,0,0,0,5,75%,,Y,"2,040,250","1,530,188","1,530,188", -   ,"1,530,188",Annual,,,Medium (+),3%,"15,760,931", -   ,Growing,,
Social,Pay and conditions,Industry leader,<10 years,Enhance overtime policies,0,0,0,10,75%,,Y,"2,040,250","1,530,188","1,530,188", -   ,"1,530,188",Annual,,,Medium (+),3%,"15,760,931", -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,Enhance overtime policies,0,0,0,3,100%,,Y,"2,040,250","2,040,250","2,040,250", -   ,"2,040,250",Annual,,,Medium (+),3%,"21,014,575", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,Enhance overtime policies,0,1,0,5,100%,,Y,"2,040,250","2,040,250","2,040,250", -   ,"2,040,250",Annual,,,Medium (+),3%,"21,014,575", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,Enhance overtime policies,0,0,0,10,100%,,Y,"2,040,250","2,040,250","2,040,250", -   ,"2,040,250",Annual,,,Medium (+),3%,"21,014,575", -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,"Introduce other types of leave (e.g., domestic violence and miscarriage leave)",0,0,0,3,100%,,Y,"627,769","627,769","627,769", -   ,"627,769",Annual,,,Low (+),0%,"6,277,692", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,"Introduce other types of leave (e.g., domestic violence and miscarriage leave)",0,1,0,5,100%,,Y,"627,769","627,769","627,769", -   ,"627,769",Annual,,,Low (+),0%,"6,277,692", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,"Introduce other types of leave (e.g., domestic violence and miscarriage leave)",0,0,0,10,100%,,Y,"627,769","627,769","627,769", -   ,"627,769",Annual,,,Low (+),0%,"6,277,692", -   ,Growing,,
Social,Pay and conditions,Hygiene factors,1-3 years,Introduce study leave,0,0,0,3,15%,,Y,"3,400,417","510,063","510,063", -   ,"510,063",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"5,355,656", -   ,Growing,,
Social,Pay and conditions,Hygiene factors,<5 years,Introduce study leave,0,0,0,5,15%,,Y,"3,400,417","510,063","510,063", -   ,"510,063",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"5,355,656", -   ,Growing,,
Social,Pay and conditions,Hygiene factors,<10 years,Introduce study leave,0,0,0,10,15%,,Y,"3,400,417","510,063","510,063", -   ,"510,063",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"5,355,656", -   ,Growing,,
Social,Pay and conditions,Quick wins,1-3 years,Introduce study leave,0,0,0,3,30%,,Y,"3,400,417","1,020,125","1,020,125", -   ,"1,020,125",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"10,711,313", -   ,Growing,,
Social,Pay and conditions,Quick wins,<5 years,Introduce study leave,0,0,0,5,30%,,Y,"3,400,417","1,020,125","1,020,125", -   ,"1,020,125",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"10,711,313", -   ,Growing,,
Social,Pay and conditions,Quick wins,<10 years,Introduce study leave,0,0,0,10,30%,,Y,"3,400,417","1,020,125","1,020,125", -   ,"1,020,125",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"10,711,313", -   ,Growing,,
Social,Pay and conditions,Aspirational,1-3 years,Introduce study leave,0,0,0,3,55%,,Y,"3,400,417","1,870,229","1,870,229", -   ,"1,870,229",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"19,637,406", -   ,Growing,,
Social,Pay and conditions,Aspirational,<5 years,Introduce study leave,0,0,0,5,55%,,Y,"3,400,417","1,870,229","1,870,229", -   ,"1,870,229",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"19,637,406", -   ,Growing,,
Social,Pay and conditions,Aspirational,<10 years,Introduce study leave,0,0,0,10,55%,,Y,"3,400,417","1,870,229","1,870,229", -   ,"1,870,229",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"19,637,406", -   ,Growing,,
Social,Pay and conditions,Fast follower,1-3 years,Introduce study leave,0,0,0,3,75%,,Y,"3,400,417","2,550,313","2,550,313", -   ,"2,550,313",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"26,778,281", -   ,Growing,,
Social,Pay and conditions,Fast follower,<5 years,Introduce study leave,0,0,0,5,75%,,Y,"3,400,417","2,550,313","2,550,313", -   ,"2,550,313",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"26,778,281", -   ,Growing,,
Social,Pay and conditions,Fast follower,<10 years,Introduce study leave,0,0,0,10,75%,,Y,"3,400,417","2,550,313","2,550,313", -   ,"2,550,313",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"26,778,281", -   ,Growing,,
Social,Pay and conditions,Industry leader,1-3 years,Introduce study leave,0,0,0,3,85%,,Y,"3,400,417","2,890,354","2,890,354", -   ,"2,890,354",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"30,348,719", -   ,Growing,,
Social,Pay and conditions,Industry leader,<5 years,Introduce study leave,0,0,0,5,85%,,Y,"3,400,417","2,890,354","2,890,354", -   ,"2,890,354",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"30,348,719", -   ,Growing,,
Social,Pay and conditions,Industry leader,<10 years,Introduce study leave,0,0,0,10,85%,,Y,"3,400,417","2,890,354","2,890,354", -   ,"2,890,354",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"30,348,719", -   ,Growing,,
Social,Pay and conditions,REGENERATION,1-3 years,Introduce study leave,0,1,0,3,100%,,Y,"3,400,417","3,400,417","3,400,417", -   ,"3,400,417",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"35,704,375", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<5 years,Introduce study leave,0,0,0,5,100%,,Y,"3,400,417","3,400,417","3,400,417", -   ,"3,400,417",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"35,704,375", -   ,Growing,,
Social,Pay and conditions,REGENERATION,<10 years,Introduce study leave,0,0,0,10,100%,,Y,"3,400,417","3,400,417","3,400,417", -   ,"3,400,417",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),5%,"35,704,375", -   ,Growing,,
Social,Pay and conditions,Quick wins,1-3 years,Increase non-financial employee recognition,0,0,0,3,50%,,Y,"250,000","125,000","125,000", -   ,"125,000",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,250,000", -   ,Growing,,
Social,Pay and conditions,Quick wins,<5 years,Increase non-financial employee recognition,0,0,0,5,50%,,Y,"250,000","125,000","125,000", -   ,"125,000",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,250,000", -   ,Growing,,
Social,Pay and conditions,Quick wins,<10 years,Increase non-financial employee recognition,0,0,0,10,50%,,Y,"250,000","125,000","125,000", -   ,"125,000",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,250,000", -   ,Growing,,
Social,Pay and conditions,Aspirational,1-3 years,Increase non-financial employee recognition,0,0,0,3,50%,,Y,"250,000","125,000","125,000", -   ,"125,000",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,250,000", -   ,Growing,,
Social,Pay and conditions,Aspirational,<5 years,Increase non-financial employee recognition,0,0,0,5,50%,,Y,"250,000","125,000","125,000", -   ,"125,000",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,250,000", -   ,Growing,,
Social,Pay and conditions,Aspirational,<10 years,Increase non-financial employee recognition,0,0,0,10,50%,,Y,"250,000","125,000","125,000", -   ,"125,000",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,250,000", -   ,Growing,,
Social,Pay and conditions,Fast follower,1-3 years,Increase non-financial employee recognition,0,0,0,3,75%,,Y,"250,000","187,500","187,500", -   ,"187,500",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,875,000", -   ,Growing,,
Social,Pay and conditions,Fast follower,<5 years,Increase non-financial employee recognition,0,0,0,5,75%,,Y,"250,000","187,500","187,500", -   ,"187,500",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,875,000", -   ,Growing,,
Social,Pay and conditions,Fast follower,<10 years,Increase non-financial employee recognition,0,0,0,10,75%,,Y,"250,000","187,500","187,500", -   ,"187,500",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,875,000", -   ,Growing,,
Social,Pay and conditions,Industry leader,1-3 years,Increase non-financial employee recognition,0,0,0,3,75%,,Y,"250,000","187,500","187,500", -   ,"187,500",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,875,000", -   ,Growing,,
Social,Pay and conditions,Industry leader,<5 years,Increase non-financial employee recognition,0,0,0,5,75%,,Y,"250,000","187,500","187,500", -   ,"187,500",Annual,,"Assumes 50% of workers have study leave, and are able to take 2 weeks off work (based on FTE wages)",Low (+),0%,"1,875,000", -   ,Growing,,
